,TP,CL,CF,SF,FA
32061,4,1000004,2001271,3002819,4005553
32062,1,1000002,2000969,3001586,4005355
32063,1,1000002,2000040,3000060,4000253
32064,1,1000002,2000148,3000038,4000029
32065,1,1000004,2000112,3001320,4000508
32066,1,1000003,2000377,3000555,4001915
32067,1,1000002,2000031,3000609,4003317
32068,1,1000001,2000320,3002824,4007835
32069,4,1000004,2001271,3002820,4005575
32070,1,1000000,2001022,3001645,4001471
32071,1,1000002,2000016,3001260,4003680
32072,3,1000000,2000962,3002821,4005567
32073,1,1000001,2000100,3000135,4001909
32074,1,1000004,2000049,3000068,4003647
32075,1,1000002,2001245,3002018,4003982
32076,1,1000003,2000724,3001150,4003630
32077,1,1000001,2000138,3001936,4002954
32078,1,1000001,2000064,3000087,4005356
32079,1,1000003,2000072,3000100,4000951
32080,1,1000002,2000016,3001405,4003747
32081,1,1000000,2000080,3001511,4000808
32082,1,1000000,2000033,3000053,4000260
32083,2,1000000,2000395,3001573,4002664
32084,2,1000000,2000395,3000819,4002098
32085,1,1000000,2000518,3000806,4002082
32086,1,1000002,2000031,3000313,4003194
32087,1,1000001,2000320,3002824,4007835
32088,1,1000003,2001627,3002822,4007833
32089,1,1000002,2000016,3001315,4005223
32090,1,1000000,2000518,3000806,4002082
32091,1,1000003,2000411,3000666,4001072
32092,1,1000000,2001628,3002822,4005431
32093,1,1000000,2000033,3000053,4000260
32094,1,1000001,2000578,3000931,4003479
32095,1,1000004,2000181,3000309,4003181
32096,1,1000001,2000138,3001957,4002970
32097,1,1000000,2000080,3001511,4000808
32098,1,1000001,2000138,3001936,4002954
32099,1,1000003,2001629,3002823,4005556
32100,1,1000004,2000826,3000160,4004256
32101,1,1000000,2000518,3000806,4002082
32102,1,1000000,2000000,3000953,4002303
32103,1,1000003,2000204,3000223,4005613
32104,1,1000000,2000033,3000053,4000260
32105,1,1000000,2001119,3002606,4006459
32106,2,1000000,2000395,3000598,4001949
32107,1,1000003,2000457,3001576,4003825
32108,1,1000000,2000085,3001279,4001318
32109,1,1000003,2000130,3002825,4007836
32110,1,1000003,2001629,3002823,4007834
32111,1,1000002,2000024,3000031,4000237
32112,2,1000000,2000395,3000606,4001955
32113,1,1000000,2000518,3000806,4002082
32114,1,1000002,2000060,3000083,4000229
32115,1,1000000,2000080,3001511,4000808
32116,1,1000003,2000014,3001272,4005358
32117,1,1000001,2000090,3000334,4001758
32118,1,1000003,2000014,3001272,4005358
32119,1,1000002,2001007,3001648,4000837
32120,2,1000000,2000511,3000797,4002070
32121,1,1000001,2000100,3000135,4001909
32122,1,1000003,2000640,3001006,4003533
32123,1,1000000,2000080,3001511,4004018
32124,1,1000003,2000130,3002825,4007836
32125,1,1000002,2001007,3001648,4000837
32126,2,1000000,2000511,3000797,4002070
32127,1,1000003,2001207,3001975,4001621
32128,1,1000000,2000080,3001511,4004019
32129,1,1000000,2000030,3000081,4005359
32130,2,1000000,2000511,3000797,4002070
32131,1,1000002,2000016,3001405,4003747
32132,1,1000000,2000080,3001511,4004019
32133,1,1000000,2000030,3000081,4005359
32134,1,1000000,2000841,3001386,4003736
32135,1,1000003,2001049,3001711,4002759
32136,1,1000002,2001260,3002022,4005369
32137,2,1000000,2000395,3000779,4002059
32138,3,1000000,2000962,3001549,4003812
32139,1,1000000,2001144,3001874,4005379
32140,1,1000000,2000033,3000053,4000260
32141,1,1000003,2000071,3000098,4001887
32142,1,1000002,2000016,3001405,4003749
32143,1,1000000,2001144,3001874,4005379
32144,1,1000003,2001107,3001808,4005601
32145,2,1000000,2000395,3000819,4002098
32146,2,1000000,2000395,3000779,4002059
32147,1,1000003,2000669,3001057,4003854
32148,1,1000000,2001144,3001874,4005379
32149,1,1000002,2000088,3000118,4003551
32150,1,1000001,2000051,3000071,4000202
32151,1,1000000,2000841,3001386,4003736
32152,1,1000003,2001188,3001941,4000908
32153,1,1000000,2000080,3001511,4004019
32154,1,1000003,2001021,3001668,4005784
32155,1,1000001,2000041,3000061,4000294
32156,1,1000000,2000080,3001511,4004019
32157,1,1000003,2000014,3000020,4000021
32158,2,1000000,2000395,3000779,4002059
32159,1,1000004,2000620,3000971,4003853
32160,1,1000000,2000000,3000001,4000332
32161,1,1000000,2000013,3002451,4007711
32162,1,1000000,2000013,3002451,4001548
32163,1,1000004,2000620,3000971,4003853
32164,1,1000000,2000000,3000001,4000332
32165,1,1000004,2001141,3001868,4003937
32166,1,1000004,2000539,3001816,4003919
32167,1,1000000,2001631,3002827,4005677
32168,1,1000000,2000013,3002451,4007711
32169,1,1000000,2000013,3002451,4001548
32170,1,1000003,2000387,3000573,4000604
32171,1,1000003,2000324,3000438,4005689
32172,2,1000000,2000553,3000870,4002135
32173,1,1000003,2000387,3000573,4000604
32174,1,1000002,2001534,3001405,4003755
32175,1,1000000,2000080,3001511,4004020
32176,1,1000000,2000157,3002828,4005385
32177,1,1000000,2000157,3002828,4005385
32178,1,1000004,2000577,3000917,4003462
32179,1,1000000,2000013,3002451,4007711
32180,1,1000000,2000013,3002451,4001548
32181,1,1000003,2000457,3000738,4002780
32182,1,1000003,2000781,3001273,4003683
32183,1,1000000,2000157,3002828,4007837
32184,1,1000001,2000813,3001342,4002506
32185,1,1000000,2000013,3002451,4007711
32186,1,1000000,2000013,3002451,4001548
32187,1,1000002,2000886,3001443,4003765
32188,1,1000000,2000080,3001511,4004020
32189,1,1000002,2000886,3001443,4003761
32190,1,1000000,2000157,3002828,4007838
32191,1,1000002,2000067,3000143,4000547
32192,1,1000000,2000080,3001526,4000813
32193,1,1000000,2000013,3002451,4001548
32194,1,1000000,2000831,3001373,4000723
32195,1,1000000,2000080,3001526,4000813
32196,1,1000000,2000831,3001373,4000723
32197,1,1000000,2000157,3002828,4007838
32198,1,1000002,2000408,3000626,4000573
32199,1,1000002,2001153,3001890,4002994
32200,1,1000003,2001257,3002021,4003925
32201,1,1000000,2000085,3002829,4005781
32202,1,1000000,2000080,3001526,4000813
32203,1,1000002,2000899,3001461,4003770
32204,1,1000003,2000014,3002830,4005774
32205,1,1000003,2000146,3000034,4000226
32206,1,1000002,2000899,3001461,4003770
32207,1,1000000,2000883,3001442,4001384
32208,4,1000004,2001271,3002832,4007371
32209,4,1000000,2001632,3002831,4005467
32210,1,1000001,2001013,3002594,4007172
32211,1,1000003,2000053,3000073,4000144
32212,1,1000002,2000060,3000083,4000229
32213,1,1000003,2000097,3000408,4005697
32214,1,1000002,2000060,3000083,4000229
32215,1,1000002,2000154,3000048,4000106
32216,1,1000003,2000053,3000073,4000144
32217,1,1000001,2000048,3001825,4003236
32218,1,1000003,2000435,3000676,4007839
32219,1,1000002,2000673,3001025,4003357
32220,1,1000003,2000857,3001408,4005388
32221,1,1000004,2000181,3000309,4003181
32222,1,1000003,2000053,3000073,4000144
32223,1,1000002,2000899,3001461,4003770
32224,1,1000003,2000857,3001408,4005388
32225,1,1000003,2000053,3000073,4000144
32226,1,1000002,2000024,3000031,4000237
32227,1,1000003,2000857,3001408,4005388
32228,1,1000003,2001149,3001879,4000888
32229,1,1000001,2000100,3000488,4003931
32230,1,1000004,2000049,3002833,4005393
32231,1,1000003,2000053,3000073,4000144
32232,1,1000002,2000899,3001461,4003770
32233,1,1000000,2001633,3002834,4005596
32234,1,1000001,2001232,3002005,4001630
32235,1,1000002,2000025,3001541,4003807
32236,1,1000002,2000899,3001461,4003770
32237,1,1000002,2000899,3001461,4003770
32238,1,1000000,2001633,3002834,4000283
32239,1,1000001,2000304,3002835,4005394
32240,1,1000002,2000607,3000954,4000675
32241,1,1000003,2000053,3000073,4000144
32242,1,1000001,2000083,3000114,4000286
32243,1,1000000,2000030,3000081,4000227
32244,1,1000002,2000899,3001461,4003770
32245,1,1000000,2001633,3002834,4000283
32246,1,1000002,2000408,3000626,4000573
32247,1,1000003,2000053,3000073,4000144
32248,1,1000002,2000025,3001541,4003807
32249,1,1000003,2000046,3000066,4003661
32250,1,1000001,2000304,3002835,4007840
32251,1,1000002,2000025,3001541,4003807
32252,1,1000002,2000899,3001461,4003770
32253,1,1000000,2001633,3002834,4000283
32254,1,1000001,2000813,3001342,4002506
32255,1,1000003,2000053,3000073,4000144
32256,1,1000002,2000025,3001541,4003834
32257,1,1000002,2000899,3001461,4003789
32258,1,1000000,2001633,3002834,4000283
32259,1,1000003,2000053,3000073,4000144
32260,1,1000002,2000025,3001593,4003831
32261,1,1000002,2000899,3001461,4003795
32262,1,1000000,2001633,3002834,4000283
32263,1,1000002,2000040,3000060,4000253
32264,1,1000002,2000025,3001541,4003833
32265,1,1000002,2000899,3001461,4003798
32266,1,1000003,2001257,3002021,4003928
32267,1,1000000,2001633,3002834,4000283
32268,1,1000000,2000672,3001061,4001206
32269,1,1000002,2000025,3001593,4003831
32270,1,1000000,2000597,3000943,4000705
32271,1,1000000,2001633,3002834,4000283
32272,2,1000000,2000553,3000870,4002135
32273,1,1000002,2000088,3000118,4002282
32274,1,1000002,2000025,3001593,4003838
32275,1,1000002,2000899,3001461,4003804
32276,1,1000000,2001633,3002834,4000283
32277,1,1000000,2001633,3002834,4000283
32278,2,1000000,2000349,3001624,4002701
32279,1,1000000,2000672,3001061,4001206
32280,1,1000002,2001000,3001630,4003843
32281,1,1000000,2001633,3002834,4000283
32282,1,1000002,2001000,3001630,4003843
32283,1,1000000,2001633,3002834,4000283
32284,1,1000004,2000684,3001077,4003583
32285,1,1000000,2000672,3001061,4001206
32286,1,1000002,2001005,3001644,4003847
32287,1,1000000,2001633,3002834,4000283
32288,1,1000002,2000025,3001593,4003848
32289,1,1000003,2001257,3002021,4003930
32290,1,1000000,2001633,3002834,4000283
32291,1,1000003,2000439,3000680,4001077
32292,1,1000000,2000672,3001061,4001206
32293,1,1000003,2000478,3000739,4003702
32294,1,1000000,2001633,3002834,4000283
32295,1,1000000,2000672,3001061,4001206
32296,1,1000002,2000025,3001593,4003848
32297,1,1000000,2001633,3002834,4000283
32298,1,1000003,2001134,3001859,4001567
32299,1,1000002,2000025,3001593,4003848
32300,1,1000000,2001633,3002834,4000283
32301,1,1000000,2000672,3001061,4001206
32302,1,1000002,2000025,3001593,4003848
32303,1,1000000,2001633,3002834,4000283
32304,1,1000003,2000950,3001530,4001425
32305,1,1000003,2001188,3001941,4000908
32306,1,1000002,2000025,3001593,4003850
32307,1,1000000,2001633,3002834,4000283
32308,1,1000000,2001633,3002834,4000283
32309,1,1000000,2000036,3000713,4000600
32310,1,1000000,2000672,3001061,4001206
32311,1,1000003,2001188,3001941,4000908
32312,1,1000000,2001633,3002834,4000283
32313,1,1000002,2001030,3001680,4003858
32314,1,1000003,2000097,3000407,4001000
32315,1,1000000,2000672,3001061,4001206
32316,1,1000003,2001188,3001941,4000908
32317,1,1000003,2001257,3002021,4003930
32318,1,1000002,2000698,3001096,4005349
32319,1,1000003,2001188,3001941,4000908
32320,1,1000002,2000731,3001146,4003628
32321,1,1000000,2000672,3001061,4001206
32322,1,1000003,2001188,3001941,4000908
32323,1,1000003,2000592,3000934,4002196
32324,1,1000000,2000672,3001061,4001206
32325,1,1000003,2000685,3001067,4002293
32326,1,1000002,2000025,3001541,4003381
32327,1,1000004,2000816,3001346,4003715
32328,1,1000000,2001413,3001135,4002356
32329,1,1000002,2000025,3001541,4003381
32330,1,1000000,2000672,3001061,4001206
32331,1,1000000,2001161,3001760,4002795
32332,1,1000001,2000644,3001015,4003381
32333,1,1000001,2000051,3000070,4007550
32334,1,1000002,2001030,3001680,4003858
32335,1,1000003,2001107,3001808,4003616
32336,1,1000001,2000644,3001015,4003381
32337,1,1000001,2000083,3000114,4007776
32338,2,1000000,2000395,3000813,4002091
32339,1,1000000,2000672,3001061,4001206
32340,1,1000004,2000898,3001459,4003768
32341,1,1000002,2001030,3001680,4003858
32342,1,1000004,2000181,3000309,4003181
32343,1,1000000,2000672,3001061,4001206
32344,1,1000002,2001030,3001680,4003870
32345,1,1000003,2000014,3001326,4003707
32346,1,1000002,2001030,3001680,4003870
32347,1,1000003,2001257,3002021,4003930
32348,1,1000001,2000089,3000120,4002124
32349,1,1000000,2000672,3001061,4001206
32350,1,1000002,2001030,3001680,4003876
32351,1,1000002,2000025,3001541,4003381
32352,1,1000001,2000083,3000114,4002263
32353,1,1000000,2000672,3001061,4001206
32354,1,1000003,2000014,3000089,4002653
32355,2,1000000,2000395,3000813,4002091
32356,1,1000002,2001030,3001680,4003877
32357,1,1000001,2000644,3001015,4003381
32358,1,1000002,2000698,3001096,4006439
32359,1,1000000,2000672,3001061,4001206
32360,1,1000003,2000818,3001352,4003721
32361,1,1000001,2000089,3000120,4002124
32362,1,1000002,2000031,3000216,4003291
32363,1,1000002,2001030,3001680,4003882
32364,1,1000003,2000980,3001604,4002685
32365,1,1000001,2000100,3000362,4001780
32366,1,1000003,2000419,3000640,4001986
32367,1,1000001,2000900,3001989,4000920
32368,1,1000002,2000067,3000143,4000547
32369,1,1000002,2001062,3001728,4003886
32370,1,1000003,2000775,3001261,4002453
32371,1,1000003,2000125,3001524,4001418
32372,1,1000002,2001062,3001728,4003888
32373,1,1000002,2000698,3001096,4006439
32374,2,1000000,2000395,3000770,4002057
32375,2,1000000,2001563,3002703,4007184
32376,1,1000002,2001062,3001728,4003888
32377,1,1000003,2001257,3002021,4003930
32378,2,1000000,2001563,3002703,4007184
32379,1,1000002,2000027,3000033,4000036
32380,1,1000001,2000048,3001848,4003973
32381,1,1000001,2000522,3000848,4002123
32382,1,1000000,2000518,3000806,4002082
32383,2,1000000,2001563,3002703,4007184
32384,1,1000003,2000144,3000034,4006902
32385,1,1000000,2000002,3000554,4000579
32386,1,1000003,2000235,3000283,4001717
32387,1,1000002,2000025,3001541,4003381
32388,1,1000002,2000031,3000313,4003184
32389,1,1000003,2000144,3000034,4006902
32390,1,1000000,2000672,3001061,4001206
32391,1,1000002,2001062,3001728,4003891
32392,1,1000001,2000740,3002704,4006781
32393,1,1000001,2000308,3000419,4001809
32394,1,1000000,2000117,3000132,4002844
32395,1,1000002,2001062,3001728,4003891
32396,1,1000001,2000644,3001015,4003381
32397,1,1000003,2001216,3001966,4003966
32398,1,1000001,2000083,3000114,4007776
32399,1,1000001,2000740,3002704,4006781
32400,1,1000001,2000740,3002704,4006781
32401,1,1000000,2000672,3001061,4001206
32402,1,1000001,2000100,3000135,4001909
32403,2,1000000,2001010,3001654,4006400
32404,1,1000001,2000100,3000135,4007268
32405,1,1000003,2000724,3001137,4003624
32406,1,1000001,2000100,3000135,4007268
32407,1,1000000,2000672,3001061,4001206
32408,1,1000002,2001062,3001728,4003894
32409,1,1000003,2001183,3001935,4005324
32410,1,1000000,2000757,3001227,4000747
32411,1,1000003,2001183,3001935,4005324
32412,1,1000001,2000118,3000134,4000747
32413,1,1000002,2000698,3001096,4006439
32414,1,1000003,2001183,3001935,4005324
32415,1,1000002,2001062,3001728,4003894
32416,1,1000003,2001183,3001935,4005324
32417,1,1000002,2001082,3001758,4003902
32418,1,1000002,2000148,3000038,4000029
32419,1,1000000,2000672,3001061,4001206
32420,1,1000002,2001082,3001758,4003902
32421,1,1000003,2001257,3002021,4004021
32422,1,1000002,2000024,3000031,4000042
32423,1,1000002,2001091,3001778,4000591
32424,1,1000002,2001091,3001778,4000591
32425,1,1000002,2000067,3000571,4000555
32426,1,1000000,2000085,3000116,4005111
32427,1,1000002,2000024,3000031,4000042
32428,1,1000000,2000672,3001061,4001206
32429,1,1000002,2000237,3000290,4000436
32430,1,1000003,2000081,3000131,4002254
32431,1,1000002,2000024,3000031,4000042
32432,1,1000002,2001090,3001775,4003907
32433,1,1000000,2000672,3001061,4001206
32434,1,1000002,2000077,3000104,4003496
32435,1,1000000,2000619,3000970,4004077
32436,1,1000000,2000117,3000893,4001403
32437,1,1000000,2000080,3001568,4000819
32438,1,1000000,2000672,3001061,4001206
32439,1,1000001,2000051,3000071,4007543
32440,1,1000002,2000031,3000428,4002861
32441,1,1000000,2000672,3001061,4001206
32442,1,1000000,2000672,3001061,4001206
32443,1,1000002,2001098,3001790,4003552
32444,1,1000002,2001098,3001790,4003580
32445,3,1000000,2000989,3001628,4003841
32446,1,1000002,2000148,3000038,4000029
32447,1,1000000,2000672,3001061,4001206
32448,1,1000000,2000672,3001061,4001206
32449,1,1000002,2001098,3001790,4003552
32450,1,1000000,2000120,3001983,4003019
32451,1,1000002,2001098,3001790,4003580
32452,1,1000000,2000080,3001568,4000819
32453,1,1000002,2000148,3000038,4000029
32454,1,1000000,2000672,3001061,4001206
32455,1,1000000,2000672,3001061,4001206
32456,1,1000004,2000181,3000255,4003112
32457,1,1000001,2000062,3001746,4002799
32458,1,1000001,2000051,3002063,4007555
32459,1,1000003,2000724,3001160,4003633
32460,1,1000000,2000672,3001061,4001206
32461,1,1000003,2000204,3000223,4000950
32462,1,1000003,2001044,3001706,4003874
32463,1,1000002,2000031,3000445,4003216
32464,1,1000001,2000288,3000379,4003102
32465,1,1000000,2000080,3001568,4000819
32466,1,1000000,2000672,3001061,4001206
32467,1,1000000,2000672,3001061,4001206
32468,1,1000002,2001098,3001790,4003570
32469,1,1000002,2000016,3001397,4003744
32470,1,1000001,2000900,3001476,4002603
32471,1,1000000,2000672,3001061,4001206
32472,1,1000002,2001098,3001790,4003592
32473,1,1000002,2000060,3000083,4000229
32474,1,1000003,2000072,3000100,4000951
32475,1,1000003,2000046,3000066,4003661
32476,1,1000000,2000672,3001061,4001206
32477,1,1000001,2000089,3000120,4000848
32478,1,1000003,2000072,3000100,4003642
32479,1,1000001,2000972,3000845,4000922
32480,1,1000003,2000686,3001078,4001212
32481,1,1000001,2000051,3000070,4007565
32482,1,1000000,2000672,3001061,4001206
32483,1,1000000,2000036,3000794,4000630
32484,1,1000004,2000112,3001320,4000511
32485,1,1000002,2000067,3000092,4000313
32486,1,1000003,2000576,3000916,4001146
32487,1,1000002,2000067,3000092,4000313
32488,1,1000000,2000080,3001634,4002942
32489,1,1000003,2001257,3002021,4003933
32490,1,1000002,2000673,3001025,4000448
32491,1,1000003,2000761,3001229,4002432
32492,1,1000001,2000051,3000071,4007530
32493,1,1000003,2000386,3000570,4001046
32494,1,1000002,2000698,3001096,4007393
32495,1,1000000,2000672,3001061,4001206
32496,1,1000001,2000654,3001917,4000893
32497,1,1000002,2000408,3000662,4000587
32498,1,1000002,2000076,3000102,4003110
32499,1,1000003,2000014,3000089,4002645
32500,1,1000000,2000117,3000529,4003010
32501,1,1000003,2000014,3000089,4002645
32502,1,1000002,2000430,3000672,4001074
32503,1,1000002,2000031,3000549,4003285
32504,1,1000002,2000077,3000104,4003505
32505,1,1000002,2000067,3000092,4000313
32506,1,1000002,2000039,3002036,4004054
32507,1,1000002,2000088,3000118,4003554
32508,4,1000004,2001305,3002159,4006173
32509,1,1000002,2000067,3000092,4000313
32510,1,1000003,2000874,3001426,4003729
32511,1,1000000,2000676,3001066,4000692
32512,1,1000003,2000014,3000020,4001234
32513,1,1000002,2000031,3000476,4003246
32514,1,1000000,2000087,3000119,4002976
32515,1,1000003,2001216,3001966,4003961
32516,1,1000000,2000442,3002440,4004452
32517,1,1000003,2000109,3001064,4001209
32518,1,1000001,2000048,3001825,4003243
32519,1,1000000,2000442,3002440,4004452
32520,1,1000003,2000014,3000020,4001227
